glandulae sudoriferae	потовые железы	по´тавыя зало´зы	
corpus gl. sudoriferae	тело потовой железы	це´ла по´тавае зало´зы	
ductus sudoriferus	выводной проток потовой железы	по´тавы право´д	
porus sudoriferus	потовое отверстие	по´тавая атво´рынка	
sudor	пот	пот	
glandulae ciliares (Molli)	ресничные железы (Молля)	ве´йкавыя зало´зы (Мо´льля)	
glandulae circumanales	железы вокруг заднего прохода	вако´лку´тнічныя зало´зы	
glandulae ceruminosae	железы, выделяющие ушную серу	ву´шнасе´ркавыя зало´зы	
cerumen	ушная сера	вушна´я се´рка	
glandulae sebaceae	сальные железы	са´льныя зало´зы	@
sebum cutaneum	кожное сало	ску´рнае са´ла	
mamma	молочная железа	мало´чная зало´за	@
papilla mammae	грудной сосок	сысо´к мало´чнае зало´зы	
corpus mammae	тело молочной железы	це´ла мало´чнае зало´зы	
lobi mammae	доли молочной железы	до´лі мало´чнае зало´зы	
lobuli mammae	дольки молочной железы	до´лькі мало´чнае зало´зы	
ductus lactiferi	млечные протоки	мало´чныя право´ды	
sinus lactiferi	млечные пазухи	мало´чныя па´зухі	
lac femininum	женское молоко	жано´чае малако´	
colostrum	молозиво	мало´дзіва	
areola mammae	околососковой кружок	прысыско´вы кружо´к	
glandulae sebaceae	сальные железы	са´льныя зало´зы	
glandulae areolares (Montgomerii)	железки кружка (Монтгомери)	кружко´выя зало´зы (Монтго´мэры)	
mamma virilis	мужская молочная железа	мужчы´нская мало´чная зало´ за	@
mammae accessoriae muliebres et viriles	добавочные молочные железы женские и мужские	дадатко´выя мало´чныя зало´зы жано´чыя і мужчы´нскія	
basis glandulae mammae	основание молочной железы	асно´ва мало´чнае зало´зы	
pori lactiferi	млечные отверстия	мало´чныя атво´рынкі	
colostrum gravidarum	молозиво беременных	мало´дзіва цяжа´рных	
colostrum puerperarum	послеродовое молозиво	радзі´льнае мало´дзіва	
lac neonatorum	молоко новорожденных	малако´ но´варо´джаных	
regiones corporis humani [250]	области человеческого тела	дзе´дзіны чалаве´чага це´ла	@
auctoribus: Merkel, Rudinger, Toldt	по авторам: Меркелю, Рудингеру, Тольдту	паво´дле а´ўтараў: Мэ´ркеля, Ру´дынгера, То´льдта	
linea mediana anterior	передняя срединная линия	пярэ´дняя сярэ´дзінная лі´нія	
linea mediana posterior	задняя срединная линия	за´дняя сярэ´дзінная лі´нія	
linea sternalis	грудинная линия	грудзі´нная лі´нія	
linea parasternalis	пригрудинная линия	прыгрудзі´нная лі´нія	
